mean/gen/time/iterations,mean/gen/train/value_loss,mean/gen/train/n_updates,mean/disc/n_expert,mean/disc/disc_acc_gen,mean/disc/disc_acc,mean/disc/disc_entropy,mean/disc/global_step,mean/gen/train/explained_variance,mean/gen/train/policy_gradient_loss,mean/gen/time/total_timesteps,mean/gen/time/time_elapsed,mean/gen/train/clip_range,mean/gen/train/entropy_loss,mean/gen/rollout/ep_len_mean,mean/disc/disc_proportion_expert_true,mean/gen/time/fps,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/gen/train/clip_fraction,mean/disc/n_generated,mean/disc/disc_acc_expert,mean/gen/train/loss,mean/gen/train/learning_rate,mean/disc/disc_proportion_expert_pred,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_rew_wrapped_mean
1.0,0.7631768479477614,22200.0,256.0,0.8515625,0.697265625,0.6075099110603333,2775.0,0.6469797492027283,-0.004148137442825828,1420800.0,0.0,0.2,-0.020170476152543415,45.0,0.5,2131.0,0.6122634410858154,0.008670646697282791,0.01513671875,256.0,0.54296875,0.04057744890451431,0.0001,0.345703125,957.5,-19.260309429615734
1.0,1.0186323618981987,22208.0,256.0,0.79296875,0.638671875,0.6205661296844482,2776.0,0.7444657683372498,-0.003959882458730135,1421312.0,0.0,0.2,-0.024880378905209,45.0,0.5,2024.0,0.6018021106719971,0.01120585948228836,0.01708984375,256.0,0.484375,0.14747193455696106,0.0001,0.345703125,939.0,-19.34878992959857
1.0,0.3309867115203815,22216.0,256.0,0.88671875,0.701171875,0.6176438927650452,2777.0,0.8065224140882492,-0.00630973483202979,1421824.0,0.0,0.2,-0.015449608505605283,45.0,0.5,2560.0,0.5755225419998169,0.01365647278726101,0.0146484375,256.0,0.515625,0.002030759584158659,0.0001,0.314453125,914.0,-19.546678670421244
1.0,2.768391284509562,22224.0,256.0,0.62890625,0.611328125,0.6007404327392578,2778.0,0.44470202922821045,-0.0062785591690044384,1422336.0,0.0,0.2,-0.040429644996038405,45.0,0.5,1386.0,0.6304812431335449,0.01728282868862152,0.018310546875,256.0,0.59375,0.1521252691745758,0.0001,0.482421875,918.0,-19.79280480198562
1.0,1.1134608329157345,22232.0,256.0,0.21875,0.546875,0.5309419631958008,2779.0,0.5061584413051605,-0.0173316977925424,1422848.0,0.0,0.2,-0.27934151496447157,45.0,0.5,2206.0,0.7660312652587891,0.49592435359954834,0.4052734375,256.0,0.875,-0.00812680646777153,0.0001,0.828125,877.0,-19.90043892838061
1.0,1202.2433257102966,22240.0,256.0,0.671875,0.751953125,0.47565072774887085,2780.0,0.016266286373138428,-0.004774001463374589,1423360.0,0.0,0.2,-0.26798794395290315,45.0,0.5,1746.0,0.4556620717048645,0.020027222111821175,0.06884765625,256.0,0.83203125,235.88148498535156,0.0001,0.580078125,937.0,-19.885889237970115
1.0,1172.637713432312,22248.0,256.0,0.61328125,0.736328125,0.48982277512550354,2781.0,0.2570744752883911,-0.006895035490742885,1423872.0,0.0,0.2,-0.3621400211704895,45.0,0.5,2021.0,0.47277146577835083,0.006664826534688473,0.1044921875,256.0,0.859375,256.734619140625,0.0001,0.623046875,916.5,-32.227626647502184
1.0,580.3068341016769,22256.0,256.0,0.65625,0.609375,0.5313847661018372,2782.0,0.292475163936615,-0.016990414849715307,1424384.0,0.0,0.2,-0.2872729260707274,45.0,0.5,1837.0,0.5437242388725281,0.009787669405341148,0.15966796875,256.0,0.5625,98.88127136230469,0.0001,0.453125,974.0,-47.859468600153924
1.0,425.66806852817535,22264.0,256.0,0.796875,0.654296875,0.5488203763961792,2783.0,0.22887581586837769,-0.009424315147043671,1424896.0,0.0,0.2,-0.32426920195575804,45.0,0.5,1693.0,0.5407223701477051,0.006747737526893616,0.065185546875,256.0,0.51171875,116.39523315429688,0.0001,0.357421875,1003.5,-57.59196666970849
1.0,557.544318318367,22272.0,256.0,0.75390625,0.62890625,0.5375692248344421,2784.0,0.21618348360061646,-0.01796056488819886,1425408.0,0.0,0.2,-0.3712650304660201,45.0,0.5,2078.0,0.5697728991508484,0.01006939448416233,0.149169921875,256.0,0.50390625,172.7219696044922,0.0001,0.375,990.5,-67.21336934581399
1.0,160.28090035915375,22280.0,256.0,0.83984375,0.658203125,0.5703084468841553,2785.0,0.4791210889816284,-0.016718810176826082,1425920.0,0.0,0.2,-0.3055934435687959,45.0,0.5,2053.0,0.5648720264434814,0.006450111977756023,0.11669921875,256.0,0.4765625,47.86894226074219,0.0001,0.318359375,1008.5,-78.04850446738303
1.0,112.40520638227463,22288.0,256.0,0.8203125,0.6875,0.5641616582870483,2786.0,0.381228506565094,-0.019766932826314587,1426432.0,0.0,0.2,-0.27046232647262514,45.0,0.5,2204.0,0.5517974495887756,0.018496692180633545,0.1298828125,256.0,0.5546875,24.474088668823242,0.0001,0.3671875,1008.0,-85.10982616230845
1.0,102.57039214670658,22296.0,256.0,0.70703125,0.6171875,0.5774533748626709,2787.0,0.4012495279312134,-0.01720622142602224,1426944.0,0.0,0.2,-0.1894840684835799,45.0,0.5,1867.0,0.6134110689163208,0.006201726384460926,0.0830078125,256.0,0.52734375,37.948997497558594,0.0001,0.41015625,1008.0,-91.88370559245348
1.0,39.853912979364395,22304.0,256.0,0.6953125,0.62109375,0.5917055010795593,2788.0,0.4981863498687744,-0.024684668009285815,1427456.0,0.0,0.2,-0.1130674782616552,45.0,0.5,1481.0,0.5848442316055298,0.07403489202260971,0.07568359375,256.0,0.546875,12.789987564086914,0.0001,0.42578125,1008.5,-96.19378555350005
1.0,48.10868629068136,22312.0,256.0,0.7109375,0.6640625,0.6045173406600952,2789.0,0.4793597459793091,-0.006760566342563834,1427968.0,0.0,0.2,-0.052776374272070825,45.0,0.5,2040.0,0.6077111959457397,0.004341810010373592,0.020751953125,256.0,0.6171875,8.317432403564453,0.0001,0.453125,967.5,-95.89457370549441
1.0,39.370138607919216,22320.0,256.0,0.734375,0.65234375,0.6113598346710205,2790.0,0.4846031665802002,-0.005231941424426623,1428480.0,0.0,0.2,-0.044772238448786084,45.0,0.5,1923.0,0.5930440425872803,0.002860970562323928,0.020263671875,256.0,0.5703125,8.315149307250977,0.0001,0.41796875,932.0,-82.1983928642422
1.0,27.721482772380114,22328.0,256.0,0.56640625,0.55859375,0.6093311309814453,2791.0,0.5587273240089417,-0.00499647587275831,1428992.0,0.0,0.2,-0.04156581841016305,45.0,0.5,1691.0,0.656654953956604,0.007368156686425209,0.017333984375,256.0,0.55078125,5.575031280517578,0.0001,0.4921875,931.5,-67.59099542334675
1.0,31.775985464453697,22336.0,256.0,0.72265625,0.65625,0.6067999601364136,2792.0,0.4818671941757202,-0.005543671693885699,1429504.0,0.0,0.2,-0.033355688261508476,45.0,0.5,2020.0,0.6031557321548462,0.006108530797064304,0.018798828125,256.0,0.58984375,10.707470893859863,0.0001,0.43359375,942.0,-57.69828836284578
1.0,25.126926369965076,22344.0,256.0,0.8125,0.671875,0.6066380143165588,2793.0,0.21994394063949585,-0.003886817561578937,1430016.0,0.0,0.2,-0.029975073539389996,45.0,0.5,2034.0,0.6059989929199219,0.006446461193263531,0.013916015625,256.0,0.53125,7.37391996383667,0.0001,0.359375,933.0,-47.9800025767833
1.0,26.98005846142769,22352.0,256.0,0.76953125,0.65625,0.6223490238189697,2794.0,0.23609387874603271,-0.0038077988610893954,1430528.0,0.0,0.2,-0.028253021144337254,45.0,0.5,2059.0,0.6009454727172852,0.0039896839298307896,0.013916015625,256.0,0.54296875,4.48676872253418,0.0001,0.38671875,974.0,-36.94421569980681
1.0,12.572325255721807,22360.0,256.0,0.76171875,0.625,0.614142894744873,2795.0,0.44631361961364746,-0.004198486007226165,1431040.0,0.0,0.2,-0.03672701369214337,45.0,0.5,1871.0,0.6106747388839722,0.005753024946898222,0.018310546875,256.0,0.48828125,3.7502336502075195,0.0001,0.36328125,1028.5,-28.55711281657219
1.0,12.454141285270452,22368.0,256.0,0.8125,0.66796875,0.6223633289337158,2796.0,0.4450377821922302,-0.002438729123241501,1431552.0,0.0,0.2,-0.03027586967800744,45.0,0.5,1982.0,0.5957416296005249,0.0027680075727403164,0.00732421875,256.0,0.5234375,2.8044979572296143,0.0001,0.35546875,1007.5,-22.442721679136156
1.0,8.124945502728224,22376.0,256.0,0.69921875,0.62109375,0.6244895458221436,2797.0,0.37128400802612305,-0.005450131480756681,1432064.0,0.0,0.2,-0.02302487540873699,45.0,0.5,1823.0,0.6270353198051453,0.006166573613882065,0.017578125,256.0,0.54296875,1.4930568933486938,0.0001,0.421875,1040.0,-18.400851027071475
1.0,7.091331417672336,22384.0,256.0,0.73046875,0.634765625,0.6198238730430603,2798.0,0.5990135967731476,-0.003243629304051865,1432576.0,0.0,0.2,-0.024559372099247412,45.0,0.5,1942.0,0.6241428256034851,0.008031276986002922,0.014892578125,256.0,0.5390625,1.9516109228134155,0.0001,0.404296875,1097.5,-16.394176121763884
1.0,5.7732150736264884,22392.0,256.0,0.73828125,0.6484375,0.6114278435707092,2799.0,0.5085119605064392,-0.005107351553306216,1433088.0,0.0,0.2,-0.029150381624276633,45.0,0.5,1855.0,0.5982949733734131,0.009301756508648396,0.016845703125,256.0,0.55859375,1.0130952596664429,0.0001,0.41015625,1147.5,-16.387092852592467
1.0,3.661093646660447,22400.0,256.0,0.765625,0.6484375,0.6092798113822937,2800.0,0.5850911736488342,-0.0032032497401814908,1433600.0,0.0,0.2,-0.028440727281122236,45.0,0.5,1933.0,0.6144305467605591,0.004831742960959673,0.011474609375,256.0,0.53125,0.45840591192245483,0.0001,0.3828125,1112.5,-16.784742160439492
1.0,5.22496029548347,22408.0,256.0,0.7421875,0.619140625,0.5971928834915161,2801.0,0.34837931394577026,-0.004068725713295862,1434112.0,0.0,0.2,-0.025892011133691994,45.0,0.5,1894.0,0.6236979365348816,0.007899541407823563,0.02099609375,256.0,0.49609375,0.6507368683815002,0.0001,0.376953125,1103.0,-17.1528286293149
1.0,3.1105642369948328,22416.0,256.0,0.77734375,0.6328125,0.6145491600036621,2802.0,0.5864494442939758,-0.005151673518412281,1434624.0,0.0,0.2,-0.03096246037603123,45.0,0.5,1931.0,0.6349353194236755,0.006710696965456009,0.021728515625,256.0,0.48828125,0.4848899245262146,0.0001,0.35546875,1133.5,-18.481060424521566
1.0,4.180014352314174,22424.0,256.0,0.84765625,0.68359375,0.6009155511856079,2803.0,0.1357489824295044,-0.0036714423113153316,1435136.0,0.0,0.2,-0.023269810964848148,45.0,0.5,2092.0,0.5755029916763306,0.0037390170618891716,0.010498046875,256.0,0.51953125,0.7012616991996765,0.0001,0.3359375,1136.5,-19.169072032123804
1.0,5.124831879511476,22432.0,256.0,0.77734375,0.642578125,0.6203096508979797,2804.0,0.47051674127578735,-0.010972722695441917,1435648.0,0.0,0.2,-0.0376784299769497,45.0,0.5,1823.0,0.6109858751296997,0.008275287225842476,0.03515625,256.0,0.5078125,0.8367489576339722,0.0001,0.365234375,1131.5,-19.860759261474012
1.0,4.68058159109205,22440.0,256.0,0.80859375,0.630859375,0.6224793791770935,2805.0,0.12130969762802124,-0.0031944735637807753,1436160.0,0.0,0.2,-0.030221134027669905,45.0,0.5,1985.0,0.6261824369430542,0.00545430788770318,0.0166015625,256.0,0.453125,0.49296122789382935,0.0001,0.322265625,1115.0,-20.429135854691268
1.0,4.066583517938852,22448.0,256.0,0.74609375,0.61328125,0.6256073713302612,2806.0,-0.10949897766113281,-0.002914906115620397,1436672.0,0.0,0.2,-0.02428953723210725,45.0,0.5,1898.0,0.6195196509361267,0.005247950553894043,0.01611328125,256.0,0.48046875,0.4962107539176941,0.0001,0.3671875,1069.5,-20.53353326164186
1.0,5.2706418028101325,22456.0,256.0,0.68359375,0.60546875,0.6040104627609253,2807.0,0.457044780254364,-0.006118279321526643,1437184.0,0.0,0.2,-0.02439758781110868,45.0,0.5,1256.0,0.6318479776382446,0.017242077738046646,0.01806640625,256.0,0.52734375,1.42842435836792,0.0001,0.421875,1065.5,-20.253063947707414
1.0,5.333828950300813,22464.0,256.0,0.6953125,0.611328125,0.6112719178199768,2808.0,0.22427767515182495,-0.004007746469142148,1437696.0,0.0,0.2,-0.02312043675556197,45.0,0.5,1887.0,0.6253708600997925,0.003452505450695753,0.017333984375,256.0,0.52734375,1.3303426504135132,0.0001,0.416015625,1065.5,-19.8848748999089
1.0,4.078380661550909,22472.0,256.0,0.7421875,0.65234375,0.6113647222518921,2809.0,0.49714434146881104,-0.006066164856747491,1438208.0,0.0,0.2,-0.02877086082844471,45.0,0.5,1739.0,0.6167507767677307,0.013405979610979557,0.0244140625,256.0,0.5625,1.4826023578643799,0.0001,0.41015625,1093.0,-19.496800999194384
1.0,4.691572353243828,22480.0,256.0,0.71484375,0.60546875,0.6195327043533325,2810.0,0.4347355365753174,-0.004172762764937943,1438720.0,0.0,0.2,-0.024647889302286785,45.0,0.5,1763.0,0.6195217967033386,0.0042910510674119,0.018310546875,256.0,0.49609375,0.8209764957427979,0.0001,0.390625,1094.5,-18.66901500210166
1.0,2.905064237304032,22488.0,256.0,0.71484375,0.62109375,0.6151924133300781,2811.0,0.336445152759552,-0.003068198224355001,1439232.0,0.0,0.2,-0.02336561270567472,45.0,0.5,1851.0,0.6122120022773743,0.007941661402583122,0.01513671875,256.0,0.52734375,0.7233563661575317,0.0001,0.40625,1110.0,-17.546371668428183
1.0,3.1413256619125605,22496.0,256.0,0.8046875,0.6640625,0.6313347220420837,2812.0,0.4934796690940857,-0.002536161173338769,1439744.0,0.0,0.2,-0.020462185737414984,45.0,0.5,2092.0,0.6060236692428589,0.008954429067671299,0.014892578125,256.0,0.5234375,0.7004483938217163,0.0001,0.359375,1128.5,-16.55321273639798
1.0,4.015462798066437,22504.0,256.0,0.73828125,0.6640625,0.6047264933586121,2813.0,0.49012547731399536,-0.005785399451269768,1440256.0,0.0,0.2,-0.05292420481782756,45.0,0.5,1751.0,0.5910376310348511,0.019117482006549835,0.038818359375,256.0,0.58984375,0.4161584973335266,0.0001,0.42578125,1105.5,-15.64977600634098
1.0,1.9985697269439697,22512.0,256.0,0.81640625,0.669921875,0.6329176425933838,2814.0,0.16882652044296265,-0.004879627927948604,1440768.0,0.0,0.2,-0.017403162191840238,45.0,0.5,2128.0,0.6028569936752319,0.010297871194779873,0.016845703125,256.0,0.5234375,0.2823205292224884,0.0001,0.353515625,1089.5,-15.624936539903283
1.0,1.989376964746043,22520.0,256.0,0.71875,0.603515625,0.6189727187156677,2815.0,0.48401129245758057,-0.004498201575188432,1441280.0,0.0,0.2,-0.03356738895672606,45.0,0.5,1718.0,0.6267917156219482,0.025725355371832848,0.0234375,256.0,0.48828125,0.2194632887840271,0.0001,0.384765625,1111.0,-15.550492280125617
1.0,2.4807275091297925,22528.0,256.0,0.7578125,0.609375,0.6113564968109131,2816.0,0.3160970211029053,-0.0025629196570662316,1441792.0,0.0,0.2,-0.0243888435397821,45.0,0.5,1452.0,0.6496747732162476,0.009882093407213688,0.0166015625,256.0,0.4609375,1.4148706197738647,0.0001,0.3515625,1164.0,-15.68888933941722
1.0,2.743547862279229,22536.0,256.0,0.75,0.626953125,0.6138286590576172,2817.0,0.49825918674468994,-0.00463406378912623,1442304.0,0.0,0.2,-0.025870444311294705,45.0,0.5,1644.0,0.6235922574996948,0.006638436112552881,0.017333984375,256.0,0.50390625,0.22522562742233276,0.0001,0.376953125,1120.5,-15.982898089364172
1.0,2.4792931796982884,22544.0,256.0,0.75390625,0.6171875,0.6068966388702393,2818.0,0.5044249296188354,-0.006601044631679542,1442816.0,0.0,0.2,-0.03551527986564906,45.0,0.5,1813.0,0.6219170093536377,0.004392653238028288,0.02490234375,256.0,0.48046875,0.14886295795440674,0.0001,0.36328125,1126.5,-16.72003811955452
1.0,1.4097194940550253,22552.0,256.0,0.80078125,0.666015625,0.6189097166061401,2819.0,0.6119628846645355,-0.0025114032505371142,1443328.0,0.0,0.2,-0.019502410434142803,45.0,0.5,1961.0,0.6268717646598816,0.013178891502320766,0.020263671875,256.0,0.53125,0.1259848028421402,0.0001,0.365234375,1142.0,-17.39719714872539
1.0,1.1477571803843603,22560.0,256.0,0.76171875,0.599609375,0.6149800419807434,2820.0,0.6105957627296448,-0.0057061425686697476,1443840.0,0.0,0.2,-0.02563230362648028,45.0,0.5,1905.0,0.6077577471733093,0.008301189169287682,0.019775390625,256.0,0.4375,0.04015405476093292,0.0001,0.337890625,1143.0,-18.42934460222721
1.0,1.1456668341415934,22568.0,256.0,0.89453125,0.685546875,0.6154304146766663,2821.0,0.6544851958751678,-0.007645824771316256,1444352.0,0.0,0.2,-0.02564144367534027,45.0,0.5,2273.0,0.5821633338928223,0.036559831351041794,0.0244140625,256.0,0.4765625,0.07617784291505814,0.0001,0.291015625,1108.0,-19.5092024846375
1.0,1.5751857487484813,22576.0,256.0,0.76953125,0.638671875,0.6060500144958496,2822.0,0.5825690925121307,-0.005799292659503408,1444864.0,0.0,0.2,-0.036940033784048865,45.0,0.5,1904.0,0.615538477897644,0.010918790474534035,0.0244140625,256.0,0.5078125,0.34467974305152893,0.0001,0.369140625,1110.5,-20.12940209530294
1.0,2.0645376021275297,22584.0,256.0,0.76953125,0.638671875,0.625725269317627,2823.0,0.37030088901519775,-0.005341472140571568,1445376.0,0.0,0.2,-0.023337351851296262,45.0,0.5,1993.0,0.618072509765625,0.014760257676243782,0.0185546875,256.0,0.5078125,0.23875319957733154,0.0001,0.369140625,1135.5,-20.349296462461353
1.0,1.9332992800045758,22592.0,256.0,0.76171875,0.677734375,0.5879024863243103,2824.0,0.6122767627239227,-0.004108742425160017,1445888.0,0.0,0.2,-0.02911330063943751,45.0,0.5,1477.0,0.5903735756874084,0.008320445194840431,0.0185546875,256.0,0.59375,0.0980985015630722,0.0001,0.416015625,1098.0,-20.74767810702324
1.0,1.0883792185341008,22600.0,256.0,0.6875,0.64453125,0.612987220287323,2825.0,0.31926119327545166,-0.00524419348948868,1446400.0,0.0,0.2,-0.025904815940521075,45.0,0.5,1946.0,0.6138651967048645,0.024129368364810944,0.014892578125,256.0,0.6015625,0.04468778520822525,0.0001,0.45703125,1026.0,-20.889002286493778
1.0,2.029743321123533,22608.0,256.0,0.6015625,0.615234375,0.5840362310409546,2826.0,0.6705569326877594,-0.006273604340094607,1446912.0,0.0,0.2,-0.028028419343172573,45.0,0.5,1750.0,0.6632800102233887,0.01318895723670721,0.021728515625,256.0,0.62890625,0.4041605293750763,0.0001,0.513671875,1072.0,-20.269162886440753
1.0,2.4361905687255785,22616.0,256.0,0.6875,0.650390625,0.5948275327682495,2827.0,0.6119068562984467,-0.008506613783538342,1447424.0,0.0,0.2,-0.04474868446413893,45.0,0.5,1880.0,0.5936496257781982,0.010068070143461227,0.030517578125,256.0,0.61328125,0.3602020740509033,0.0001,0.462890625,1029.0,-19.27323549836874
1.0,1.5811265074880794,22624.0,256.0,0.70703125,0.6171875,0.6086708307266235,2828.0,0.6313432157039642,-0.004909189621685073,1447936.0,0.0,0.2,-0.0287648968915164,45.0,0.5,1892.0,0.6282600164413452,0.014048698358237743,0.017822265625,256.0,0.52734375,0.1897951066493988,0.0001,0.41015625,1038.5,-18.70021067209542
1.0,3.351138553349301,22632.0,256.0,0.8515625,0.66796875,0.6179082989692688,2829.0,-0.07190537452697754,-0.0043698197150661144,1448448.0,0.0,0.2,-0.02984396481042495,45.0,0.5,2096.0,0.5973381400108337,0.0049021076411008835,0.01513671875,256.0,0.484375,0.27389535307884216,0.0001,0.31640625,1009.5,-18.322857741713523
1.0,2.334112602577079,22640.0,256.0,0.78125,0.634765625,0.608483076095581,2830.0,0.5460264086723328,-0.0070147242659004405,1448960.0,0.0,0.2,-0.0353062882386439,45.0,0.5,2088.0,0.5995696783065796,0.00643592793494463,0.02734375,256.0,0.48828125,1.2207971811294556,0.0001,0.353515625,1005.0,-18.705154057592154
1.0,3.249136389931664,22648.0,256.0,0.83984375,0.658203125,0.6124477386474609,2831.0,0.4768664836883545,-0.008936892685596831,1449472.0,0.0,0.2,-0.03929273972789815,45.0,0.5,1888.0,0.6033033728599548,0.020477503538131714,0.02783203125,256.0,0.4765625,0.6153724789619446,0.0001,0.318359375,977.0,-19.027639628648757
1.0,2.7321002958342433,22656.0,256.0,0.89453125,0.681640625,0.614017903804779,2832.0,0.5321236252784729,-0.006051870994269848,1449984.0,0.0,0.2,-0.03603178043385924,45.0,0.5,2200.0,0.5926340818405151,0.013299855403602123,0.02880859375,256.0,0.46875,0.042166437953710556,0.0001,0.287109375,896.5,-19.594917572885752
1.0,1.6051084604114294,22664.0,256.0,0.765625,0.619140625,0.6279257535934448,2833.0,0.5598332583904266,-2.759373455774039e-05,1450496.0,0.0,0.2,-0.026366655628407898,45.0,0.5,2006.0,0.6499743461608887,0.05649896338582039,0.0234375,256.0,0.47265625,0.053365278989076614,0.0001,0.353515625,902.5,-20.037918074131014
1.0,3.9369148251134902,22672.0,256.0,0.8203125,0.697265625,0.6041200757026672,2834.0,0.18996042013168335,-0.002804773823299911,1451008.0,0.0,0.2,-0.022027634102414595,45.0,0.5,2045.0,0.5694909691810608,0.004091330803930759,0.01611328125,256.0,0.57421875,0.32214632630348206,0.0001,0.376953125,864.5,-20.028859000727536
1.0,2.594815886230208,22680.0,256.0,0.62109375,0.603515625,0.596729040145874,2835.0,0.5885866582393646,-0.0042508334590820596,1451520.0,0.0,0.2,-0.024027554585700273,45.0,0.5,1426.0,0.6256253719329834,0.001923222909681499,0.01171875,256.0,0.5859375,0.30193090438842773,0.0001,0.482421875,857.5,-20.814935033097864
1.0,1.7585756466723979,22688.0,256.0,0.7109375,0.67578125,0.5883596539497375,2836.0,0.6438490450382233,-0.003818089113337919,1452032.0,0.0,0.2,-0.02946207408058399,45.0,0.5,1896.0,0.5826222896575928,0.004126718733459711,0.014404296875,256.0,0.640625,0.46990135312080383,0.0001,0.46484375,839.5,-20.537875769659877
1.0,2.0295288586057723,22696.0,256.0,0.640625,0.609375,0.595015287399292,2837.0,0.7226550877094269,-0.006215856366907246,1452544.0,0.0,0.2,-0.03265658793588955,45.0,0.5,1642.0,0.6032431721687317,0.0065082055516541,0.021240234375,256.0,0.578125,0.1440204679965973,0.0001,0.46875,874.5,-20.378353974595665
1.0,0.8121646161598619,22704.0,256.0,0.83203125,0.689453125,0.6171165704727173,2838.0,0.5339215397834778,-0.006237716468604049,1453056.0,0.0,0.2,-0.02563787470535317,45.0,0.5,2212.0,0.6023507118225098,0.015467723831534386,0.021728515625,256.0,0.546875,0.016531318426132202,0.0001,0.357421875,896.5,-19.897331502884626
1.0,1.8007213408709504,22712.0,256.0,0.73828125,0.650390625,0.5993666648864746,2839.0,0.5838547945022583,-0.008291932608699426,1453568.0,0.0,0.2,-0.03921649825269924,45.0,0.5,1476.0,0.6040133237838745,0.015430033206939697,0.02490234375,256.0,0.5625,0.11776865273714066,0.0001,0.412109375,817.5,-18.933177509754895
1.0,4.078261072747409,22720.0,256.0,0.78515625,0.658203125,0.6131532788276672,2840.0,0.4695735573768616,-0.008428019245911855,1454080.0,0.0,0.2,-0.0640296218880394,45.0,0.5,1631.0,0.5953091382980347,0.015279382467269897,0.041748046875,256.0,0.53125,0.413246750831604,0.0001,0.373046875,864.0,-18.377070555239914
1.0,2.4899591602152213,22728.0,256.0,0.7578125,0.65625,0.6030832529067993,2841.0,0.4800755977630615,-0.0060385385841073,1454592.0,0.0,0.2,-0.03350540846531658,45.0,0.5,1907.0,0.5897001624107361,0.004184165969491005,0.01953125,256.0,0.5546875,0.1192663237452507,0.0001,0.3984375,911.0,-18.455813452601433
1.0,1.9391668422613293,22736.0,256.0,0.703125,0.65234375,0.5925412178039551,2842.0,0.4821738004684448,-0.0050957505372934975,1455104.0,0.0,0.2,-0.032048096310063556,45.0,0.5,1979.0,0.6188026666641235,0.012932018376886845,0.0185546875,256.0,0.6015625,0.14327925443649292,0.0001,0.44921875,948.0,-18.23220912568271
1.0,8.399834389798343,22744.0,256.0,0.6640625,0.59765625,0.5720760822296143,2843.0,0.4789823889732361,-0.007509142986236839,1455616.0,0.0,0.2,-0.04399222035499406,45.0,0.5,1700.0,0.6291965842247009,0.009363368153572083,0.0400390625,256.0,0.53125,0.6752068996429443,0.0001,0.43359375,992.5,-18.799496367126704
1.0,9.465730288997293,22752.0,256.0,0.671875,0.634765625,0.5760828256607056,2844.0,0.5432730913162231,-0.008696235927345697,1456128.0,0.0,0.2,-0.052283067132520955,45.0,0.5,1626.0,0.5954974889755249,0.00804846454411745,0.02685546875,256.0,0.59765625,0.50830078125,0.0001,0.462890625,1034.5,-19.58222774039954
1.0,2.8836175713222474,22760.0,256.0,0.75,0.634765625,0.5990763902664185,2845.0,0.5230037271976471,-0.007652937507373281,1456640.0,0.0,0.2,-0.039926206514792284,45.0,0.5,1225.0,0.6091469526290894,0.009168373420834541,0.026611328125,256.0,0.51953125,0.985518753528595,0.0001,0.384765625,1075.0,-21.24261063758284
1.0,3.8855539304204285,22768.0,256.0,0.75,0.6015625,0.6086465120315552,2846.0,0.27176588773727417,-0.004966133288689889,1457152.0,0.0,0.2,-0.035740215385885676,45.0,0.5,1752.0,0.6251477599143982,0.001359678222797811,0.01220703125,256.0,0.453125,0.5297439098358154,0.0001,0.3515625,1022.0,-22.53648326288909
1.0,2.4512850493192673,22776.0,256.0,0.86328125,0.654296875,0.6099863052368164,2847.0,0.5859266817569733,-0.006912102369824424,1457664.0,0.0,0.2,-0.03769114900023851,45.0,0.5,1957.0,0.615439772605896,0.022713109850883484,0.02490234375,256.0,0.4453125,0.4454054534435272,0.0001,0.291015625,1037.5,-23.46489353377372
1.0,1.623547773808241,22784.0,256.0,0.84765625,0.64453125,0.6173819899559021,2848.0,0.35921263694763184,-0.006959752823604504,1458176.0,0.0,0.2,-0.030833335678835283,45.0,0.5,1660.0,0.6261279582977295,0.013372647576034069,0.01904296875,256.0,0.44140625,0.11803843080997467,0.0001,0.296875,1156.0,-24.60195879612118
1.0,2.0453073864337057,22792.0,256.0,0.90625,0.689453125,0.6150150299072266,2849.0,0.614159107208252,-0.003655211148725357,1458688.0,0.0,0.2,-0.026335447291785385,45.0,0.5,2131.0,0.5870753526687622,0.010469591245055199,0.017822265625,256.0,0.47265625,0.24940648674964905,0.0001,0.283203125,1131.5,-24.861313955523073
1.0,5.438010894227773,22800.0,256.0,0.77734375,0.65234375,0.6190109252929688,2850.0,0.29622989892959595,-0.004726376631879248,1459200.0,0.0,0.2,-0.03566741296162945,45.0,0.5,1635.0,0.6195963025093079,0.006632006261497736,0.017822265625,256.0,0.52734375,0.7334024906158447,0.0001,0.375,1129.0,-24.48435081962496
1.0,3.5613092307467014,22808.0,256.0,0.73046875,0.64453125,0.6109734773635864,2851.0,0.35744792222976685,-0.005803306776215322,1459712.0,0.0,0.2,-0.052627335098804906,45.0,0.5,1664.0,0.6021047234535217,0.011508239433169365,0.02099609375,256.0,0.55859375,0.3090250492095947,0.0001,0.4140625,1155.5,-24.145926161743702
1.0,6.797228581272066,22816.0,256.0,0.7734375,0.66796875,0.6141325235366821,2852.0,0.38063424825668335,-0.00736584253172623,1460224.0,0.0,0.2,-0.04748421969998162,45.0,0.5,1909.0,0.5909749269485474,0.012878207489848137,0.019287109375,256.0,0.5625,1.2377418279647827,0.0001,0.39453125,1127.5,-23.075350311137736
1.0,3.3098220445681363,22824.0,256.0,0.609375,0.58984375,0.6100024580955505,2853.0,0.71014004945755,-0.005376661765694735,1460736.0,0.0,0.2,-0.05333003434498096,45.0,0.5,1787.0,0.6458122730255127,0.012450376525521278,0.028076171875,256.0,0.5703125,0.3053213059902191,0.0001,0.48046875,1076.0,-22.638427996486424
